Name_lang,Description_lang,Pos[0],Pos[1],ContinentID,MapName_lang,AreaName_lang,Origin
"Wyrmrest Temple - bottom to top, Dragonblight - End",,3590.38,277.54,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - top to bottom, Dragonblight - Begin",,3587.65,279.21,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - top to bottom, Dragonblight - End",,3511.48,373.93,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - top to middle, Dragonblight - Begin",,3587.55,279.14,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - top to middle, Dragonblight - End",,3543.24,307.04,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - middle to top, Dragonblight - End",,3587.04,277.14,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - middle to top, Dragonblight - Begin",,3545.62,273.6,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - middle to bottom, Dragonblight - End",,3512.22,373.57,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - middle to bottom, Dragonblight - Begin",,3545.61,273.6,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - bottom to middle, Dragonblight - End",,3543.37,307.06,571,Northrend,,TaxiNodes (Flight points table)
"Wyrmrest Temple - bottom to middle, Dragonblight - Begin",,3548.15,381.01,571,Northrend,,TaxiNodes (Flight points table)
"Amber Ledge, Borean Tundra",,3587.84,5973.3,571,Northrend,,TaxiNodes (Flight points table)
"Argent Stand, Zul'Drak",,5450.3,-2606.27,571,Northrend,,TaxiNodes (Flight points table)
"Ruined City Post 01, Zul'Drak",,5028.69,-3020.38,571,Northrend,,TaxiNodes (Flight points table)
Flavor - Stormwind Harbor  - Start,,-8338.36,1107.01,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Flavor - Stormwind Harbor - Stop,,-8341.09,1101.85,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Moa'ki, Dragonblight",,2792.45,908.96,571,Northrend,,TaxiNodes (Flight points table)
"Kamagua, Howling Fjord",,785.27,-2887.71,571,Northrend,,TaxiNodes (Flight points table)
"Unu'pe, Borean Tundra",,2919.19,4046.09,571,Northrend,,TaxiNodes (Flight points table)
Sholazar Basin - Quest - Reconnaisance - Start,,5557.57,5802.05,571,Northrend,,TaxiNodes (Flight points table)
Sholazar Basin - Quest - Reconnaisance - End,,5505.35,4747.79,571,Northrend,,TaxiNodes (Flight points table)
Transport: Menethil <-> Valgarde,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Transport, Stormwind",,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Valiance Landing Camp, Wintergrasp",,5100.81,2185.65,571,Northrend,,TaxiNodes (Flight points table)
"The Argent Stand, Zul'Drak",,5521.63,-2672.25,571,Northrend,,TaxiNodes (Flight points table)
"Ebon Watch, Zul'Drak",,5218.9,-1302.22,571,Northrend,,TaxiNodes (Flight points table)
"Light's Breach, Zul'Drak",,5190.11,-2206.46,571,Northrend,,TaxiNodes (Flight points table)
"Zim'Torga, Zul'Drak",,5777.4,-3594.94,571,Northrend,,TaxiNodes (Flight points table)
"River's Heart, Sholazar Basin",,5506.23,4748.1,571,Northrend,,TaxiNodes (Flight points table)
"Nesingwary Base Camp, Sholazar Basin",,5596.1,5824.37,571,Northrend,,TaxiNodes (Flight points table)
Dalaran,,5813.89,449.13,571,Northrend,,TaxiNodes (Flight points table)
"Camp Onequah, Grizzly Hills (Quest)",,3877.91,-4519.59,571,Northrend,,TaxiNodes (Flight points table)
"Light's Breach, Zul'Drak (Quest)",,5189.67,-2206.85,571,Northrend,,TaxiNodes (Flight points table)
"Westfall Brigade, Grizzly Hills (Quest)",,4584.01,-4250.38,571,Northrend,,TaxiNodes (Flight points table)
"Zim'Torga, Zul'Drak (Quest)",,5779.13,-3596.42,571,Northrend,,TaxiNodes (Flight points table)
Acherus: The Ebon Hold,,2352.37,-5666.91,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Ebon Hold - Acherus -> Death's Breach Start,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Ebon Hold - Acherus -> Death's Breach End,,2431.0,-5730.21,609,Ebon Hold,,TaxiNodes (Flight points table)
Ebon Hold - Death's Breach -> Acherus Start,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Ebon Hold - Death's Breach -> Acherus End,,2356.51,-5664.18,609,Ebon Hold,,TaxiNodes (Flight points table)
"K3, The Storm Peaks",,6186.75,-1052.91,571,Northrend,,TaxiNodes (Flight points table)
"Frosthold, The Storm Peaks",,6667.04,-258.7,571,Northrend,,TaxiNodes (Flight points table)
"Dun Niffelem, The Storm Peaks",,7308.04,-2607.6,571,Northrend,,TaxiNodes (Flight points table)
"Grom'arsh Crash-Site, The Storm Peaks",,7857.3,-735.02,571,Northrend,,TaxiNodes (Flight points table)
"Camp Tunka'lo, The Storm Peaks",,7793.85,-2810.09,571,Northrend,,TaxiNodes (Flight points table)
"Death's Rise, Icecrown",,7427.32,4224.16,571,Northrend,,TaxiNodes (Flight points table)
"Ulduar, The Storm Peaks",,8864.74,-1324.33,571,Northrend,,TaxiNodes (Flight points table)
"Bouldercrag's Refuge, The Storm Peaks",,8472.46,-335.95,571,Northrend,,TaxiNodes (Flight points table)
"Transport, Icecrown Airship (A)",,7501.65,1140.28,571,Northrend,,TaxiNodes (Flight points table)
"Transport, Icecrown Airship (H)",,7561.81,1724.59,571,Northrend,,TaxiNodes (Flight points table)
"Transport, Icecrown (Target)",,7489.64,1477.72,571,Northrend,,TaxiNodes (Flight points table)
"Gundrak, Zul'Drak",,6897.65,-4118.23,571,Northrend,,TaxiNodes (Flight points table)
"Warsong Camp, Wintergrasp",,5024.99,3685.55,571,Northrend,,TaxiNodes (Flight points table)
"The Shadow Vault, Icecrown",,8408.09,2702.66,571,Northrend,,TaxiNodes (Flight points table)
"The Argent Vanguard, Icecrown",,6164.49,-61.31,571,Northrend,,TaxiNodes (Flight points table)
"Crusaders' Pinnacle, Icecrown",,6402.06,467.86,571,Northrend,,TaxiNodes (Flight points table)
"Windrunner's Overlook, Crystalsong Forest",,5035.65,-519.96,571,Northrend,,TaxiNodes (Flight points table)
"Sunreaver's Command, Crystalsong Forest",,5590.49,-693.23,571,Northrend,,TaxiNodes (Flight points table)
"Blackfathom Camp, Ashenvale",,3880.51,654.16,1,Kalimdor,,TaxiNodes (Flight points table)
"Grove of the Ancients, Darkshore",,4970.5,147.65,1,Kalimdor,,TaxiNodes (Flight points table)
"Argent Tournament Grounds, Icecrown",,8475.79,891.2,571,Northrend,,TaxiNodes (Flight points table)
Ulduar Raid - Interior - Insertion Point,,-749.2,-99.99,603,Ulduar,,TaxiNodes (Flight points table)
Ulduar Raid - Iron Concourse,,119.96,-71.62,603,Ulduar,,TaxiNodes (Flight points table)
"Splintertree, Ashenvale",,2309.23,-2523.21,1,Kalimdor,,TaxiNodes (Flight points table)
"Ashenvale 4.x, Azshara to Mor'shan Ramparts",,2873.53,-3740.51,1,Kalimdor,,TaxiNodes (Flight points table)
"Ashenvale 4.x, Mor'shan Landing",,1225.78,-2250.9,1,Kalimdor,,TaxiNodes (Flight points table)
Transport: Thunder Bluff <-> Org (Zep),,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Andruk, Zoram'gar",,3350.21,1054.12,1,Kalimdor,,TaxiNodes (Flight points table)
"Hellscream's Watch, Ashenvale",,3049.08,-498.95,1,Kalimdor,,TaxiNodes (Flight points table)
"Stardust Spire, Ashenvale",,1905.11,-321.99,1,Kalimdor,,TaxiNodes (Flight points table)
Isle of Conquest - Gunships,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Mor'Shan Ramparts, Ashenvale",,1206.05,-2209.15,1,Kalimdor,,TaxiNodes (Flight points table)
"Silverwind Refuge, Ashenvale",,2159.62,-1144.05,1,Kalimdor,,TaxiNodes (Flight points table)
"Cliffwalker Post, Stonetalon Mountains",,2188.0,1241.89,1,Kalimdor,,TaxiNodes (Flight points table)
"Windshear Hold, Stonetalon Mountains",,1268.51,432.87,1,Kalimdor,,TaxiNodes (Flight points table)
"Krom'gar Fortress, Stonetalon Mountains",,932.12,-21.25,1,Kalimdor,,TaxiNodes (Flight points table)
"Malaka'jin, Stonetalon Mountains",,-111.94,-260.41,1,Kalimdor,,TaxiNodes (Flight points table)
"Northwatch Expedition Base Camp, Stonetalon Mountains",,237.88,-281.35,1,Kalimdor,,TaxiNodes (Flight points table)
"Farwatcher's Glen, Stonetalon Mountains",,973.94,2013.13,1,Kalimdor,,TaxiNodes (Flight points table)
"Furien's Post, Desolace",,-439.15,2242.62,1,Kalimdor,,TaxiNodes (Flight points table)
"Thargad's Camp, Desolace",,-1694.53,2577.57,1,Kalimdor,,TaxiNodes (Flight points table)
"Karnum's Glade, Desolace",,-1038.43,1637.99,1,Kalimdor,,TaxiNodes (Flight points table)
"Thunk's Abode, Desolace",,-534.04,1056.68,1,Kalimdor,,TaxiNodes (Flight points table)
"Ethel Rethor, Desolace",,-356.47,2478.9,1,Kalimdor,,TaxiNodes (Flight points table)
Vashj'ir - Alliance Start,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Vashj'ir - Alliance End,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Mulgore - Red Cloud Mesa: To Bloodhoof,,-2936.14,-1.52,1,Kalimdor,,TaxiNodes (Flight points table)
Mulgore - Red Cloud Mesa: To Bloodhoof (End),,-2333.39,-388.45,1,Kalimdor,,TaxiNodes (Flight points table)
"Transport, Gadgetzan",,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Icecrown Raid - Airship Battle Taxi Paths,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Icecrown Dungeon - Gunships,,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Icecrown Raid - Saurfang's Ship (End),,-200.59,1437.53,631,Icecrown Citadel,,TaxiNodes (Flight points table)
Icecrown Raid - Saurfang's Ship (Start),,0.0,0.0,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Thondroril River, Eastern Plaguelands",,1935.97,-2694.48,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Bulwark, Tirisfal",,1726.62,-740.981,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Mossy Pile, Un'Goro Crater",,-6958.44,-1095.24,1,Kalimdor,,TaxiNodes (Flight points table)
"Honor's Stand, Southern Barrens",,-335.2,-1532.44,1,Kalimdor,,TaxiNodes (Flight points table)
"Northwatch Hold, Southern Barrens",,-2124.21,-3561.79,1,Kalimdor,,TaxiNodes (Flight points table)
"Fort Triumph, Southern Barrens",,-3150.25,-2286.27,1,Kalimdor,,TaxiNodes (Flight points table)
"Hunter's Hill, Southern Barrens",,-798.72,-1590.87,1,Kalimdor,,TaxiNodes (Flight points table)
"Desolation Hold, Southern Barrens",,-3288.85,-1697.99,1,Kalimdor,,TaxiNodes (Flight points table)
CC Prologue - GT - Quest - Vent Horizon - Start,,-5448.5,-665.08,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
CC Prologue - GT - Quest - Vent Horizon - End,,-5447.85,-665.59,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
CC Prologue - GT - Battle Flight - Start,,-5451.48,-667.73,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
CC Prologue - GT - Battle Flight - End,,-5434.71,523.09,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Bloodhoof Village, Mulgore",,-2299.54,-379.069,1,Kalimdor,,TaxiNodes (Flight points table)
Durotar - ET - CC Prologue Spy Frog Start,,-839.64,-4985.35,1,Kalimdor,,TaxiNodes (Flight points table)
Durotar - ET - CC Prologue Spy Frog End,,-838.01,-4986.28,1,Kalimdor,,TaxiNodes (Flight points table)
Durotar - ET - CC Prologue Troll Taxi Bat Start,,-838.85,-4985.99,1,Kalimdor,,TaxiNodes (Flight points table)
Durotar - ET - CC Prologue Troll Recruit End,,284.38,-4762.36,1,Kalimdor,,TaxiNodes (Flight points table)
Durotar - ET - CC Prologue - Troll Battle End,,-848.2,-5339.46,1,Kalimdor,,TaxiNodes (Flight points table)
"Dolanaar, Teldrassil",,9873.1,977.698,1,Kalimdor,,TaxiNodes (Flight points table)
"Darnassus, Teldrassil",,9968.8,2622.09,1,Kalimdor,,TaxiNodes (Flight points table)
"Nozzlepot's Outpost, Northern Barrens",,1152.6,-3381.74,1,Kalimdor,,TaxiNodes (Flight points table)
"Brill, Tirisfal Glades",,2272.68,372.064,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Fizzle & Pozzik's Speedbarge, Thousand Needles",,-6075.37,-3913.44,1,Kalimdor,,TaxiNodes (Flight points table)
"Smuggler's Scar, Vashj'ir",,-4588.05,3481.12,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Silver Tide Hollow, Vashj'ir",,-6105.61,4285.08,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Tranquil Wash, Vashj'ir",,-6616.4,4308.28,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Darkbreak Cove, Vashj'ir",,-6902.25,5943.82,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Legion's Rest, Vashj'ir",,-6805.63,4199.85,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Tenebrous Cavern, Vashj'ir",,-6507.99,6075.25,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Dawnrise Expedition, Tanaris",,-9487.89,-2467.13,1,Kalimdor,,TaxiNodes (Flight points table)
"Gunstan's Dig, Tanaris",,-9493.71,-2953.99,1,Kalimdor,,TaxiNodes (Flight points table)
"Sen'jin Village, Durotar",,-780.267,-4890.28,1,Kalimdor,,TaxiNodes (Flight points table)
"Razor Hill, Durotar",,269.917,-4766.76,1,Kalimdor,,TaxiNodes (Flight points table)
test - JZB - Orgrim's Hammer,,4.65694,-2.34398,622,Transport: Orgrim's Hammer,,TaxiNodes (Flight points table)
"Bootlegger Outpost, Tanaris",,-8683.09,-4088.1,1,Kalimdor,,TaxiNodes (Flight points table)
"The Sludgewerks, Stonetalon Mountains",,1825.94,727.208,1,Kalimdor,,TaxiNodes (Flight points table)
"Mirkfallon Post, Stonetalon Mountains",,1379.42,1034.86,1,Kalimdor,,TaxiNodes (Flight points table)
"Whelgar's Retreat, Wetlands",,-3222.93,-1989.49,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Greenwarden's Grove, Wetlands",,-3306.65,-2718.69,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Dun Modr, Wetlands",,-2656.54,-2464.28,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Slabchisel's Survey, Wetlands",,-4113.6,-2741.21,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Farstrider Lodge, Loch Modan",,-5668.31,-4253.44,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Shrine of Aviana, Hyjal",,4987.87,-2676.19,1,Kalimdor,,TaxiNodes (Flight points table)
"Grove of Aessina, Hyjal",,5163.51,-1760.58,1,Kalimdor,,TaxiNodes (Flight points table)
"Nordrassil, Hyjal",,5584.06,-3569.84,1,Kalimdor,,TaxiNodes (Flight points table)
"Dreamer's Rest, Feralas",,-3136.62,1951.67,1,Kalimdor,,TaxiNodes (Flight points table)
"Tower of Estulan, Feralas",,-4863.64,1478.16,1,Kalimdor,,TaxiNodes (Flight points table)
"Camp Ataya, Feralas",,-3081.7,2560.1,1,Kalimdor,,TaxiNodes (Flight points table)
"Stonemaul Hold, Feralas",,-4606.52,1898.19,1,Kalimdor,,TaxiNodes (Flight points table)
"Goldshire, Elwynn",,-9433.99,85.1493,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Moonbrook, Westfall",,-10876.9,1542.88,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Furlbrow's Pumpkin Farm, Westfall",,-9838.51,1273.93,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
Justin Test Node 1,,2186.69,1241.3,1,Kalimdor,,TaxiNodes (Flight points table)
Justin Test Node 2,,2186.69,1241.3,1,Kalimdor,,TaxiNodes (Flight points table)
"Eastvale Logging Camp, Elwynn",,-9475.71,-1306.74,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Fort Livingston, Stranglethorn",,-12828.8,-413.71,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Explorers' League Digsite, Stranglethorn",,-13600.9,-85.5486,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Hardwrench Hideaway, Stranglethorn",,-13288.3,722.028,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Bambala, Stranglethorn",,-12092.2,-814.099,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Whisperwind Grove, Felwood",,6078.51,-844.998,1,Kalimdor,,TaxiNodes (Flight points table)
"Wildheart Point, Felwood",,4734.16,-883.806,1,Kalimdor,,TaxiNodes (Flight points table)
"Shalewind Canyon, Redridge",,-9641.67,-3479.37,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Irontree Clearing, Felwood",,6892.69,-1620.41,1,Kalimdor,,TaxiNodes (Flight points table)
"Marshtide Watch, Swamp of Sorrows",,-10176.6,-3836.54,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Bogpaddle, Swamp of Sorrows",,-9737.08,-3890.72,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Harborage, Swamp of Sorrows",,-10118.6,-2852.48,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Galen's Fall, Arathi",,-952.377,-1585.74,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Surwich, Blasted Lands",,-12761.9,-2919.04,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Sunveil Excursion, Blasted Lands",,-12357.6,-3058.23,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Dreadmaul Hold, Blasted Lands",,-10933.3,-2790.98,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Voldrin's Hold, Vashj'ir",,-7209.71,3925.85,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Sandy Beach, Vashj'ir",,-5310.85,3914.42,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Sandy Beach, Vashj'ir",,-5267.35,3900.27,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Sandy Beach, Vashj'ir",,-5671.02,3720.07,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Sandy Beach, Vashj'ir",,-5669.19,3711.81,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Stygian Bounty, Vashj'ir",,-6878.52,4244.71,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Voldrin's Hold, Vashj'ir",,-7198.97,3912.36,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Stygian Bounty, Vashj'ir",,-6880.17,4278.06,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Southern Rocketway, Azshara",,2647.79,-6214.4,1,Kalimdor,,TaxiNodes (Flight points table)
"Northern Rocketway, Azshara",,4611.38,-7041.8,1,Kalimdor,,TaxiNodes (Flight points table)
"Camp Everstill, Redridge",,-9446.64,-2836.99,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Gates of Sothann, Hyjal",,4059.4,-3966.75,1,Kalimdor,,TaxiNodes (Flight points table)
"Hiri'watha Research Station, The Hinterlands",,-25.776,-2821.78,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Stormfeather Outpost, The Hinterlands",,312.326,-4105.36,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Kharanos, Dun Morogh",,-5660.8,-494.851,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Gol'Bolar Quarry, Dun Morogh",,-5714.14,-1578.64,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Raven Hill, Duskwood",,-10737.6,267.043,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Azure Watch, Azuremyst Isle",,-4130.08,-12520.5,530,Outland,,TaxiNodes (Flight points table)
"Fairbreeze Village, Eversong Woods",,8745.78,-6654.12,530,Outland,,TaxiNodes (Flight points table)
"Light's Shield Tower, Eastern Plaguelands",,2262.1,-4411.52,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Falconwing Square, Eversong Woods",,9501.93,-6767.09,530,Outland,,TaxiNodes (Flight points table)
"Bloodwatcher Point, Badlands",,-6898.25,-3513.99,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Dustwind Dig, Badlands",,-6594.09,-3401.18,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Dragon's Mouth, Badlands",,-7034.53,-2570.79,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Fuselight, Badlands",,-6574.94,-3875.13,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Forsaken High Command, Silverpine Forest",,1421.02,1018.23,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Forsaken Forward Command, Gilneas",,-910.221,1638.6,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Andorhal, Western Plaguelands",,1511.8,-1586.95,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Andorhal, Western Plaguelands",,1374.23,-1281.94,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Menders' Stead, Western Plaguelands",,1864.32,-1755.82,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Ramkahen, Uldum",,-9415.02,-1042.97,1,Kalimdor,,TaxiNodes (Flight points table)
"Oasis of Vir'sar, Uldum",,-8375.47,791.259,1,Kalimdor,,TaxiNodes (Flight points table)
"The Forsaken Front, Silverpine Forest",,-114.142,1312.32,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Crushblow, Twilight Highlands",,-4831.76,-4848.93,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Gullet, Twilight Highlands",,-3494.63,-4379.48,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Vermillion Redoubt, Twilight Highlands",,-3032.76,-3940.97,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"Bloodgulch, Twilight Highlands",,-3637.56,-5288.19,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
"The Krazzworks, Twilight Highlands",,-2780.18,-6409.28,0,Eastern Kingdoms,,TaxiNodes (Flight points table)
